9,421
20,42
30,632
40,701
51,926
61,158
71,910
81,118
93,457
103,358
113,940
123,376
134,445
144,352
155,939
165,299
176,355
186,939
196,210
207,313
218,932
228,289
238,344
248,938
260,325
270,386
280,459
290,355
301,940
311,313
322,369
332,942
343,105
353,902
363,375
374,449
385,353
395,940
405,308
415,365
427,941
437,128
447,295
457,930
467,246
478,928
489,427
499,950
509,379
520,446
530,348
541,939
551,249
562,925
572,433
582,68
593,334
604,935
614,142
624,300
634,931
645,289
656,342
666,937
676,364
687,431
697,349
708,939
718,281
729,335
739,49
749,889
759,113
771,498
781,957
791,130
801,294
812,932
823,245
833,904
843,319
854,381
864,943
875,139
885,299
896,931
906,279
916,335
927,50
937,812
948,993
958,119
968,904
978,294
990,355
1000,939
1010,192
1020,775
1032,298
1042,462
1052,347
1062,939
1073,211
1084,311
1094,934
1104,242
1115,665
1126,619
1136,975
1146,261
1157,73
1168,762
1178,378
1188,944
1199,121
1209,763
1220,299
1230,351
1241,940
1251,388
1262,453
1272,358
1283,940
1293,338
1304,395
1314,340
1325,938
1335,236
1345,383
1356,784
1367,187
1377,303
1387,933
1398,207
1409,311
1419,933
1429,250
1440,926
1451,115
1461,904
1471,114
1482,739
1492,183
1503,302
1513,932
1523,210
1534,311
1545,934
1555,245
1565,831
1576,764
1587,513
1597,358
1607,941
1618,213
1629,313
1639,934
1649,258
1660,117
1671,294
1681,930
1691,249
1701,926
1713,117
1723,828
1733,996
1743,117
1755,18
1765,11
1775,882
1785,173
1797,913
1807,180
1817,915
1827,159
1838,911
1849,220
1859,118
1869,290
1880,930
1891,216
1901,52
1911,281
1922,928
1932,260
1943,171
1953,913
1964,232
1974,397
1985,468
1995,354
2006,942
2016,259
2027,117
2037,294
2048,931
2058,250
2069,926
2079,115
2089,904
2100,114
2110,717
2121,104
2131,287
2142,929
2152,206
2163,310
2173,933
2184,242
2194,666
2205,619
2215,974
2226,258
2236,927
2247,112
2257,904
2268,187
2278,702
2288,383
2299,944
2310,210
2320,312
2330,935
2341,253
2352,68
2362,428
2372,344
2383,938
2394,239
2404,479
2414,353
2424,940
2436,240
2446,479
2456,354
2466,941
2478,241
2488,488
2498,425
2508,753
2520,392
2530,946
2540,210
2550,312
2562,934
2572,257
2582,111
2592,443
2603,343
2614,938
2624,205
2634,310
2644,933
2656,245
2666,782
2676,290
2686,773
2698,196
2708,306
2718,933
2728,214
2740,307
2750,933
2760,205
2770,310
2781,934
2792,249
2802,926
2812,109
2823,905
2834,301
2844,360
2854,941
2865,155
2876,818
2886,784
2896,399
2907,948
2918,210
2928,313
2938,934
2949,254
2959,78
2970,896
2980,173
2991,913
3001,239
3012,686
3022,387
3033,945
3043,253
3054,926
3064,117
3075,829
3085,996
3095,118
3106,16
3117,884
3127,279
3137,337
3148,43
3159,889
3169,353
3179,422
3189,343
3201,938
3211,226
3221,131
3231,294
3243,931
3253,223
3263,131
3273,295
3284,930
3295,234
3305,355
3315,939
3326,222
3337,86
3347,897
3357,380
3367,450
3379,351
3389,939
3399,251
3409,926
3421,115
3431,904
3441,111
3451,903
3463,117
3473,457
3483,349
3493,939
3504,243
3515,632
3525,975
3535,141
3546,296
3557,932
3567,220
3577,86
3588,897
3598,374
3609,445
3619,345
3630,938
3640,212
3651,306
3661,933
3672,198
3682,414
3693,340
3703,938
3714,209
3724,312
3735,934
3745,251
3756,926
3766,114
3776,905
3787,144
3798,488
3808,750
3818,392
3829,946
3840,213
3850,311
3860,934
3871,250
3881,925
3892,112
3902,904
3913,179
3923,915
3934,157
3944,912
3954,164
3965,912
3976,381
3986,450
3996,350
4007,940
