20,43
30,593
40,189
51,777
61,267
71,925
81,370
93,804
103,124
113,669
123,632
134,115
144,902
155,100
165,74
176,893
186,306
196,834
207,103
218,899
228,108
238,900
248,219
259,723
270,375
280,942
290,227
301,724
311,376
322,942
332,238
343,755
353,792
363,652
374,119
385,904
395,918
405,117
415,903
425,102
437,40
447,527
457,119
467,85
478,894
489,129
499,206
509,556
520,104
530,900
540,99
551,77
562,893
572,219
582,725
592,395
604,63
614,632
624,890
634,236
645,719
655,636
666,99
676,544
687,141
697,906
707,147
718,146
729,906
739,268
749,857
759,903
770,118
781,578
791,71
801,893
812,325
822,825
833,109
843,535
854,91
864,536
874,115
884,23
896,883
906,236
916,782
926,229
936,920
948,163
958,757
968,987
978,122
989,903
999,226
1010,737
1020,550
1031,609
1041,87
1052,756
1062,510
1073,600
1083,76
1093,895
1104,297
1115,842
1125,99
1135,899
1146,257
1157,824
1167,604
1177,972
1187,156
1199,911
1209,104
1219,37
1229,516
1241,77
1251,526
1261,78
1271,527
1283,82
1293,527
1303,82
1313,530
1324,91
1335,533
1345,98
1355,593
1366,969
1376,278
1387,860
1397,900
1408,533
1418,605
1429,72
1439,56
1449,7
1460,879
1470,385
1481,795
1491,127
1502,904
1512,97
1522,52
1533,889
1544,161
1554,798
1564,104
1575,529
1586,72
1596,894
1606,137
1617,571
1628,106
1638,901
1648,98
1658,67
1670,61
1680,66
1690,891
1700,354
1711,811
1722,116
1732,156
1742,65
1753,891
1764,327
1774,824
1784,108
1795,533
1805,81
1816,528
1826,81
1837,529
1847,90
1858,532
1868,95
1879,536
1889,105
1899,900
1910,139
1921,624
1931,973
1941,173
1952,782
1963,306
1973,573
1983,92
1993,531
2004,87
2015,531
2025,91
2035,534
2046,96
2057,534
2067,98
2077,593
2087,969
2099,278
2109,860
2119,900
2129,532
2141,602
2151,70
2161,528
2171,91
2182,534
2193,91
2203,533
2213,91
2224,533
2235,98
2245,573
2255,70
2266,893
2276,370
2287,803
2297,121
2308,391
2318,579
2329,70
2339,28
2350,518
2360,89
2370,533
2381,95
2392,533
2402,98
2412,593
2423,968
2434,278
2444,861
2454,900
2464,533
2476,609
2486,95
2496,532
2506,88
2518,532
2528,91
2538,534
2548,98
2558,593
2570,969
2580,278
2590,860
2600,923
2612,807
2622,210
2632,552
2642,77
2653,896
2664,105
2674,900
2684,303
2695,839
2706,100
2716,900
2726,207
2737,677
2748,629
2758,96
2768,533
2779,86
2789,530
2800,89
2810,532
2821,93
2831,535
2841,100
2852,746
2863,394
2873,42
2883,890
2894,293
2905,842
2915,98
2925,899
2935,276
2947,854
2957,92
2967,78
2977,894
2989,191
2999,634
3009,923
3019,450
3031,98
3041,899
3051,155
3061,497
3072,957
3083,153
3093,910
3103,102
3113,65
3125,46
3135,888
3145,133
3155,433
3166,587
3177,76
3187,894
3197,237
3208,768
3219,989
3229,117
3239,39
3250,518
3260,79
3271,526
3281,80
3292,528
3302,87
3313,532
3323,93
3334,534
3344,98
3354,593
3365,969
3376,278
3386,860
3396,923
3407,815
3418,274
3428,47
3438,890
3448,111
3460,902
3470,123
3480,535
3490,75
3502,895
3512,103
3522,900
3532,377
3543,802
3554,123
3564,502
3574,957
3585,203
3596,636
3606,962
3616,825
3627,294
3638,932
3648,178
3658,575
3668,94
3679,539
3690,110
3700,902
3710,227
3721,735
3732,523
3742,602
3752,75
3763,897
3773,381
3784,799
3794,125
3805,653
3815,782
3826,639
3836,75
3847,530
3857,92
3868,534
3878,96
3889,535
3899,103
3909,900
3920,106
3931,901
3941,281
3951,851
3962,93
3973,62
3983,38
3993,522
4003,96
4015,582
4025,967
4035,355
4045,822
4056,113
4067,530
4077,64
4087,25
4098,519
4109,95
4119,572
4129,70
4140,893
4150,370
4161,805
4171,121
4182,377
4192,764
4203,205
4213,550
4224,73
4234,895
4245,179
4255,594
4265,969
4276,298
4286,850
4297,95
4307,35
4318,524
4328,105
4339,900
4349,178
4360,593
4370,969
4380,320
4391,840
4402,102
4412,901
4422,174
4433,581
4444,72
4454,894
4464,371
4474,804
4486,122
4496,399
4506,579
4516,70
4528,26
4538,518
4548,93
4558,535
4569,102
4580,901
4590,102
4600,25
4611,885
4622,147
4632,281
4642,928
4653,186
4663,603
4674,971
4684,261
4695,797
4705,315
4716,573
4726,87
4737,530
4747,83
4758,530
4768,89
4779,533
4789,94
4799,535
4810,98
4820,573
4831,69
4841,20
4851,883
4862,141
4873,114
4883,530
4893,67
4904,893
4915,293
4925,843
4935,97
4945,898
4957,339
4967,820
4977,112
4987,533
4999,80
5009,526
5019,79
5029,528
5040,82
5051,527
5061,80
5071,527
5082,83
5093,529
5103,89
5113,533
5124,93
5134,535
5145,98
5155,573
5166,69
5176,20
5186,883
5197,141
5208,114
5218,529
5228,67
5239,892
5250,297
5260,841
5270,99
5280,899
5292,260
5302,833
5312,709
5322,984
5334,226
5344,689
5354,630
5364,93
5374,532
5386,84
5396,530
5406,87
5416,531
5428,91
5438,532
5448,91
5458,534
5469,98
5480,573
5490,70
5500,893
5511,371
5522,804
5532,121
5542,391
5553,578
5563,70
5574,28
5584,518
5595,89
5605,533
5616,98
5626,574
5637,70
5647,894
5657,370
5668,804
5679,121
5689,391
5699,579
5710,68
5721,55
5731,6
5741,880
5751,375
5763,800
5773,123
5783,548
5793,124
5804,94
5815,631
5825,973
5835,115
5846,29
5857,873
5867,826
5877,479
5888,957
5898,135
5909,538
5919,72
5929,894
5940,178
5951,594
5961,969
5971,299
5982,850
5993,96
6003,35
6013,524
6024,100
6034,900
6045,106
6055,901
6066,282
6076,850
6087,94
6097,65
6108,78
6118,894
6128,112
6139,885
6150,791
6160,645
6170,82
6180,897
6192,296
6202,842
6212,98
6222,899
6234,273
6244,855
6254,91
6264,47
6275,889
6286,95
6296,53
6306,890
6317,209
6328,690
6338,626
6348,81
6359,896
6369,232
6380,749
6390,721
6401,986
6411,178
6422,816
6432,99
6443,900
6453,147
6463,181
6474,913
6484,305
6495,840
6505,100
6516,900
6526,207
