105,80
210,101
316,103
421,99
527,96
633,98
739,100
844,101
950,98
1056,95
1162,97
1267,101
1373,105
1479,106
1585,101
1690,96
1796,95
1902,97
2008,101
2113,102
2220,100
2325,98
2430,98
2536,101
2642,104
2748,104
2853,100
2959,95
3065,94
3171,98
3276,102
3382,105
3488,103
3594,99
3699,97
3806,98
3911,100
4017,102
4122,100
4229,97
4334,97
4440,100
4545,103
4652,106
4757,104
4862,99
4969,95
5074,96
5180,98
5285,103
5392,104
5497,101
5603,98
5708,99
5815,101
5920,103
6026,103
6132,98
6238,95
6343,96
6449,100
6555,105
6661,106
6766,102
6872,98
6978,96
7084,97
7189,100
7294,102
7401,101
7506,98
7612,97
7718,100
7824,103
7929,104
8035,102
8141,97
8247,94
8352,96
8458,100
8564,105
8670,105
8775,101
8882,98
8987,97
9093,99
9198,101
9305,102
9410,99
9516,96
9621,97
9728,100
9833,104
9938,104
10045,101
10150,96
10256,93
10362,95
10468,97
10573,101
10679,104
10785,102
10891,99
10996,96
11103,96
11208,98
11314,100
11420,101
11526,100
11631,98
11738,97
11843,98
11949,101
12055,103
12161,103
12266,101
12372,97
12478,94
12583,95
12689,98
12795,102
12901,105
13006,104
13113,100
