20,69
30,325
40,339
51,318
61,291
71,267
81,245
93,224
103,855
113,647
123,566
134,509
144,461
155,417
165,378
176,343
186,311
196,282
207,255
218,231
228,46
238,888
248,748
259,726
270,161
280,259
290,233
301,57
311,891
322,500
332,481
343,515
353,556
363,594
373,631
385,664
395,694
405,722
415,699
425,93
436,629
447,496
457,437
467,396
478,358
488,324
499,294
509,266
520,242
530,162
540,260
551,235
562,67
572,665
582,525
592,463
603,418
614,379
624,343
634,311
645,282
655,256
666,231
676,46
687,889
697,748
707,726
717,161
729,259
739,233
749,57
759,890
770,493
781,474
791,510
801,550
812,589
822,627
832,659
843,690
854,718
864,709
874,122
884,682
896,529
906,465
916,420
926,381
936,346
947,313
958,283
968,257
978,232
989,55
999,890
1010,360
1020,349
1031,397
1041,453
1051,505
1062,552
1073,596
1083,635
1093,670
1104,703
1115,732
1125,665
1135,676
1145,476
1157,406
1167,360
1177,323
1187,290
1199,261
1209,233
1219,59
1229,892
1240,539
1251,526
1261,561
1271,602
1282,640
1293,674
1303,706
1313,734
1324,247
1334,219
1345,510
1355,396
1366,346
1376,309
1387,277
1397,249
1408,223
1418,766
1429,575
1439,498
1449,445
1460,400
1470,358
1481,322
1491,289
1502,260
1512,233
1523,56
1533,891
1544,400
1554,384
1564,430
1575,483
1586,532
1596,577
1606,618
1617,655
1628,689
1638,719
1648,698
1658,88
1670,257
1680,237
1690,116
1700,902
1712,734
1722,730
1732,689
1742,978
1754,774
1764,697
1774,980
1784,781
1795,676
1806,708
1816,498
1826,424
1837,377
1848,338
1858,304
1868,273
1879,245
1889,219
1900,577
1910,441
1921,384
1931,344
1942,308
1952,277
1963,249
1973,223
1984,764
1994,574
2004,496
2015,444
2025,397
2036,356
2046,321
2057,288
2067,259
2078,232
2088,46
2099,890
2109,683
2119,594
2130,530
2141,477
2151,428
2161,385
2172,345
2183,310
2193,278
2203,250
2213,224
2225,840
2235,629
2245,544
2255,484
2267,435
2277,391
2287,351
2297,317
2308,283
2319,255
2329,228
2339,212
2350,449
2361,354
2371,310
2381,277
2392,248
2403,223
2413,731
2423,549
2434,476
2444,425
2455,380
2465,343
2476,308
2486,276
2497,248
2507,222
2518,708
2528,533
2538,461
2549,411
2560,369
2570,331
2580,298
2591,267
2601,240
2612,143
2622,907
2633,716
2643,710
2654,733
2664,668
2674,718
2685,504
2696,431
2706,382
2716,345
2727,308
2738,276
2748,248
2758,222
2768,741
2780,556
2790,481
2800,430
2810,386
2822,346
2832,312
2842,280
2852,252
2863,225
2874,909
2884,679
2894,587
2905,523
2916,469
2926,422
2936,379
2947,341
2958,305
2968,274
2978,247
2989,221
2999,660
3010,500
3020,434
3031,386
3041,346
3052,311
3062,279
3073,250
3083,225
3093,866
3104,647
3115,560
3125,499
3135,447
3146,402
3156,361
3167,324
3177,291
3188,261
3198,234
3209,64
3219,893
3229,760
3240,681
3251,867
3261,615
3271,524
3282,466
3293,418
3303,375
3313,337
3323,302
3335,272
3345,244
3355,192
3365,65
3377,471
3387,384
3397,340
3407,304
3418,273
3429,245
3439,219
3449,589
3460,450
3471,391
3481,350
3491,314
3502,281
3512,253
3523,226
3533,920
3544,713
3554,917
3565,651
3575,555
3586,493
3596,442
3607,397
3617,357
3628,320
3638,287
3648,259
3659,231
3670,41
3680,366
3690,315
3701,281
3712,253
3722,226
3732,920
3743,746
3753,129
3764,619
3774,479
3784,417
3795,373
3806,335
3816,301
3826,270
3837,242
3848,172
3858,206
3868,516
3878,401
